prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index,sample,pair_key
244,245,OpenAI_Codex,OpenAI_Codex,ricktu288,ricktu288,1751076030.0,1751658587.0,1751076115.0,1752278523.0,merged,merged,False,582472.0,52271379,ricktu288/ray-optics,same,0,s1_intra,ricktu288/ray-optics#244#245
200,201,Copilot,Copilot,Copilot,Copilot,1759307794.0,1759308072.0,1759307807.0,1759308049.0,merged,merged,False,242.0,97328832,Sicos1977/ChromiumHtmlToPdf,same,0,s1_intra,Sicos1977/ChromiumHtmlToPdf#200#201
4462,4463,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1758814178.0,1760430800.0,1758814934.0,1758878774.0,merged,closed_unmerged,False,63840.0,10797333,hove-io/navitia,same,0,s1_intra,hove-io/navitia#4462#4463
4462,4465,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1758814178.0,1760430800.0,1759147785.0,1760430787.0,merged,merged,False,1283002.0,10797333,hove-io/navitia,same,1,s1_intra,hove-io/navitia#4462#4465
4280,4282,Copilot,Copilot,Copilot,Copilot,1749814540.0,1750396837.0,1749814769.0,1749873657.0,merged,merged,False,58888.0,73056727,objectionary/eo,same,0,s1_intra,objectionary/eo#4280#4282
4280,4283,Copilot,Copilot,Copilot,Copilot,1749814540.0,1750396837.0,1749814979.0,1754562966.0,merged,closed_unmerged,False,581858.0,73056727,objectionary/eo,same,1,s1_intra,objectionary/eo#4280#4283
4282,4283,Copilot,Copilot,Copilot,Copilot,1749814769.0,1749873657.0,1749814979.0,1754562966.0,merged,closed_unmerged,False,58678.0,73056727,objectionary/eo,same,2,s1_intra,objectionary/eo#4282#4283
4283,4317,Copilot,Copilot,Copilot,Copilot,1749814979.0,1754562966.0,1750693274.0,1750754383.0,closed_unmerged,merged,False,61109.0,73056727,objectionary/eo,same,3,s1_intra,objectionary/eo#4283#4317
4283,4320,Copilot,Copilot,Copilot,Copilot,1749814979.0,1754562966.0,1750760626.0,1750774187.0,closed_unmerged,closed_unmerged,False,13561.0,73056727,objectionary/eo,same,4,s1_intra,objectionary/eo#4283#4320
1012,1041,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1738890144.0,1741790460.0,1741689899.0,1741790308.0,closed_unmerged,closed_unmerged,False,100409.0,442321089,Cap-go/capgo,same,5,s1_intra,Cap-go/capgo#1012#1041
1036,1049,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1741666469.0,1741828142.0,1741791926.0,1741828145.0,closed_unmerged,closed_unmerged,False,36216.0,442321089,Cap-go/capgo,same,17,s1_intra,Cap-go/capgo#1036#1049
1037,1050,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1741666932.0,1741816340.0,1741793993.0,1741904821.0,merged,closed_unmerged,False,22347.0,442321089,Cap-go/capgo,same,32,s1_intra,Cap-go/capgo#1037#1050
1040,1041,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1741668282.0,1741828144.0,1741689899.0,1741790308.0,closed_unmerged,closed_unmerged,False,100409.0,442321089,Cap-go/capgo,same,62,s1_intra,Cap-go/capgo#1040#1041
1048,1054,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1741791115.0,1741904449.0,1741795360.0,1741905194.0,closed_unmerged,closed_unmerged,False,109089.0,442321089,Cap-go/capgo,same,88,s1_intra,Cap-go/capgo#1048#1054
399,401,Copilot,Copilot,Copilot,Copilot,1754297951.0,1758052977.0,1754299572.0,1754300329.0,merged,merged,False,757.0,294037465,swingerman/ha-dual-smart-thermostat,same,0,s1_intra,swingerman/ha-dual-smart-thermostat#399#401
399,424,Copilot,Copilot,Copilot,Copilot,1754297951.0,1758052977.0,1757973894.0,1758033487.0,merged,merged,False,59593.0,294037465,swingerman/ha-dual-smart-thermostat,same,1,s1_intra,swingerman/ha-dual-smart-thermostat#399#424
399,426,Copilot,Copilot,Copilot,Copilot,1754297951.0,1758052977.0,1758033550.0,1758055424.0,merged,closed_unmerged,False,19427.0,294037465,swingerman/ha-dual-smart-thermostat,same,2,s1_intra,swingerman/ha-dual-smart-thermostat#399#426
88,90,Copilot,Copilot,Copilot,Copilot,1756983799.0,1757102631.0,1756984119.0,1756985283.0,closed_unmerged,merged,False,1164.0,640924937,wiresock/proxifyre,same,0,s1_intra,wiresock/proxifyre#88#90
32,33,OpenAI_Codex,OpenAI_Codex,wieslawsoltes,wieslawsoltes,1752852272.0,1752866620.0,1752866598.0,1752867397.0,closed_unmerged,closed_unmerged,False,22.0,402201126,wieslawsoltes/NXUI,same,0,s1_intra,wieslawsoltes/NXUI#32#33
11458,11460,Copilot,Copilot,Copilot,Copilot,1750115261.0,1750318060.0,1750150406.0,1750156200.0,merged,merged,False,5794.0,111510915,dotnet/dotnet-api-docs,same,0,s1_intra,dotnet/dotnet-api-docs#11458#11460
11458,11470,Copilot,Copilot,Copilot,Copilot,1750115261.0,1750318060.0,1750310544.0,1750384275.0,merged,merged,False,7516.0,111510915,dotnet/dotnet-api-docs,same,3,s1_intra,dotnet/dotnet-api-docs#11458#11470
11458,11472,Copilot,Copilot,Copilot,Copilot,1750115261.0,1750318060.0,1750311774.0,1750378352.0,merged,merged,False,6286.0,111510915,dotnet/dotnet-api-docs,same,5,s1_intra,dotnet/dotnet-api-docs#11458#11472
11470,11475,Copilot,Copilot,Copilot,Copilot,1750310544.0,1750384275.0,1750315274.0,1750402325.0,merged,merged,False,69001.0,111510915,dotnet/dotnet-api-docs,same,18,s1_intra,dotnet/dotnet-api-docs#11470#11475
11475,11481,Copilot,Copilot,Copilot,Copilot,1750315274.0,1750402325.0,1750316447.0,1751290757.0,merged,merged,False,85878.0,111510915,dotnet/dotnet-api-docs,same,51,s1_intra,dotnet/dotnet-api-docs#11475#11481
630,631,Copilot,Copilot,Copilot,Copilot,1753280574.0,1753990468.0,1753280630.0,1753381175.0,merged,merged,False,100545.0,540012802,Azure/awesome-azd,same,0,s1_intra,Azure/awesome-azd#630#631
646,648,Copilot,Copilot,Copilot,Copilot,1757973584.0,1758680071.0,1758318936.0,1759855786.0,merged,merged,False,361135.0,540012802,Azure/awesome-azd,same,1,s1_intra,Azure/awesome-azd#646#648
646,649,Copilot,Copilot,Copilot,Copilot,1757973584.0,1758680071.0,1758635555.0,1759194719.0,merged,merged,False,44516.0,540012802,Azure/awesome-azd,same,2,s1_intra,Azure/awesome-azd#646#649
648,649,Copilot,Copilot,Copilot,Copilot,1758318936.0,1759855786.0,1758635555.0,1759194719.0,merged,merged,False,559164.0,540012802,Azure/awesome-azd,same,3,s1_intra,Azure/awesome-azd#648#649
648,652,Copilot,Copilot,Copilot,Copilot,1758318936.0,1759855786.0,1759208363.0,1759211877.0,merged,merged,False,3514.0,540012802,Azure/awesome-azd,same,4,s1_intra,Azure/awesome-azd#648#652
1786,1790,OpenAI_Codex,OpenAI_Codex,0xmts,noam-alchemy,1753131621.0,1753285324.0,1753215632.0,1753217710.0,closed_unmerged,merged,False,2078.0,642965459,alchemyplatform/aa-sdk,same,0,s1_intra,alchemyplatform/aa-sdk#1786#1790
1786,1793,OpenAI_Codex,OpenAI_Codex,0xmts,avarobinson,1753131621.0,1753285324.0,1753283653.0,1753285529.0,closed_unmerged,merged,False,1671.0,642965459,alchemyplatform/aa-sdk,same,2,s1_intra,alchemyplatform/aa-sdk#1786#1793
1792,1793,OpenAI_Codex,OpenAI_Codex,avarobinson,avarobinson,1753282089.0,1753286562.0,1753283653.0,1753285529.0,merged,merged,False,1876.0,642965459,alchemyplatform/aa-sdk,same,3,s1_intra,alchemyplatform/aa-sdk#1792#1793
1799,1800,OpenAI_Codex,OpenAI_Codex,noam-alchemy,avarobinson,1753380085.0,1753467912.0,1753381565.0,1753398580.0,merged,closed_unmerged,False,17015.0,642965459,alchemyplatform/aa-sdk,same,4,s1_intra,alchemyplatform/aa-sdk#1799#1800
1921,1923,OpenAI_Codex,OpenAI_Codex,avarobinson,0xmts,1755882977.0,1755888143.0,1755883430.0,1755891156.0,closed_unmerged,closed_unmerged,False,4713.0,642965459,alchemyplatform/aa-sdk,same,5,s1_intra,alchemyplatform/aa-sdk#1921#1923
1493,1494,Copilot,Copilot,Copilot,Copilot,1752876741.0,1759744736.0,1752876791.0,1759744736.0,closed_unmerged,closed_unmerged,False,6867945.0,171858090,countr/countr,same,0,s1_intra,countr/countr#1493#1494
1493,1495,Copilot,Copilot,Copilot,Copilot,1752876741.0,1759744736.0,1752876791.0,1759744737.0,closed_unmerged,closed_unmerged,False,6867945.0,171858090,countr/countr,same,1,s1_intra,countr/countr#1493#1495
1493,1496,Copilot,Copilot,Copilot,Copilot,1752876741.0,1759744736.0,1752876792.0,1759744738.0,closed_unmerged,closed_unmerged,False,6867944.0,171858090,countr/countr,same,2,s1_intra,countr/countr#1493#1496
1494,1496,Copilot,Copilot,Copilot,Copilot,1752876791.0,1759744736.0,1752876792.0,1759744738.0,closed_unmerged,closed_unmerged,False,6867944.0,171858090,countr/countr,same,4,s1_intra,countr/countr#1494#1496
1495,1496,Copilot,Copilot,Copilot,Copilot,1752876791.0,1759744737.0,1752876792.0,1759744738.0,closed_unmerged,closed_unmerged,False,6867945.0,171858090,countr/countr,same,5,s1_intra,countr/countr#1495#1496
944,978,OpenAI_Codex,OpenAI_Codex,toyamarinyon,toyamarinyon,1747986215.0,1748670297.0,1748417723.0,1748428438.0,closed_unmerged,closed_unmerged,False,10715.0,845317529,giselles-ai/giselle,same,62,s1_intra,giselles-ai/giselle#944#978
1027,1036,OpenAI_Codex,OpenAI_Codex,toyamarinyon,toyamarinyon,1748837321.0,1749014780.0,1748938125.0,1748939329.0,merged,merged,False,1204.0,845317529,giselles-ai/giselle,same,107,s1_intra,giselles-ai/giselle#1027#1036
1119,1175,OpenAI_Codex,OpenAI_Codex,shige,shige,1749736114.0,1750921598.0,1750301620.0,1750301940.0,closed_unmerged,closed_unmerged,False,320.0,845317529,giselles-ai/giselle,same,128,s1_intra,giselles-ai/giselle#1119#1175
1188,1268,OpenAI_Codex,OpenAI_Codex,shige,toyamarinyon,1750336641.0,1751289550.0,1751267028.0,1751273105.0,merged,merged,False,6077.0,845317529,giselles-ai/giselle,same,157,s1_intra,giselles-ai/giselle#1188#1268
1244,1250,OpenAI_Codex,OpenAI_Codex,toyamarinyon,toyamarinyon,1750918723.0,1750991353.0,1750935863.0,1750989584.0,closed_unmerged,merged,False,53721.0,845317529,giselles-ai/giselle,same,167,s1_intra,giselles-ai/giselle#1244#1250
24,25,OpenAI_Codex,OpenAI_Codex,sslava,sslava,1749010591.0,1749010703.0,1749010608.0,1749010736.0,merged,merged,False,95.0,744294553,sslava/ai-sdk-agents,same,0,s1_intra,sslava/ai-sdk-agents#24#25
1024,1033,Copilot,Copilot,Copilot,Copilot,1754368503.0,1756606204.0,1754454648.0,1754459768.0,closed_unmerged,closed_unmerged,False,5120.0,746935181,DrewThomasson/ebook2audiobook,same,7,s1_intra,DrewThomasson/ebook2audiobook#1024#1033
1024,1035,Copilot,Copilot,Copilot,Copilot,1754368503.0,1756606204.0,1754635122.0,1754637745.0,closed_unmerged,closed_unmerged,False,2623.0,746935181,DrewThomasson/ebook2audiobook,same,8,s1_intra,DrewThomasson/ebook2audiobook#1024#1035
1028,1030,Copilot,Copilot,Copilot,Copilot,1754409498.0,1754454146.0,1754416739.0,1754634949.0,closed_unmerged,closed_unmerged,False,37407.0,746935181,DrewThomasson/ebook2audiobook,same,9,s1_intra,DrewThomasson/ebook2audiobook#1028#1030
1028,1032,Copilot,Copilot,Copilot,Copilot,1754409498.0,1754454146.0,1754448884.0,1757210889.0,closed_unmerged,closed_unmerged,False,5262.0,746935181,DrewThomasson/ebook2audiobook,same,11,s1_intra,DrewThomasson/ebook2audiobook#1028#1032
1031,1035,Copilot,Copilot,Copilot,Copilot,1754427626.0,1756606203.0,1754635122.0,1754637745.0,closed_unmerged,closed_unmerged,False,2623.0,746935181,DrewThomasson/ebook2audiobook,same,17,s1_intra,DrewThomasson/ebook2audiobook#1031#1035
4546,4549,Copilot,Copilot,Copilot,Copilot,1754683281.0,1754755112.0,1754695150.0,1755036985.0,merged,merged,False,59962.0,639599253,feldera/feldera,same,0,s1_intra,feldera/feldera#4546#4549
4549,4556,Copilot,Copilot,Copilot,Copilot,1754695150.0,1755036985.0,1754856522.0,1754893087.0,merged,merged,False,36565.0,639599253,feldera/feldera,same,1,s1_intra,feldera/feldera#4549#4556
4549,4569,Copilot,Copilot,Copilot,Copilot,1754695150.0,1755036985.0,1755016098.0,1755029633.0,merged,merged,False,13535.0,639599253,feldera/feldera,same,3,s1_intra,feldera/feldera#4549#4569
4557,4569,Copilot,Copilot,Copilot,Copilot,1754893896.0,1757280681.0,1755016098.0,1755029633.0,closed_unmerged,merged,False,13535.0,639599253,feldera/feldera,same,4,s1_intra,feldera/feldera#4557#4569
4557,4574,Copilot,Copilot,Copilot,Copilot,1754893896.0,1757280681.0,1755066626.0,1755070470.0,closed_unmerged,closed_unmerged,False,3844.0,639599253,feldera/feldera,same,5,s1_intra,feldera/feldera#4557#4574
775,788,Copilot,Copilot,Copilot,Copilot,1755789012.0,1756066657.0,1755913566.0,1756072275.0,merged,merged,False,153091.0,697487642,SwitchbackTech/compass,same,11,s1_intra,SwitchbackTech/compass#775#788
867,868,Copilot,Copilot,Copilot,Copilot,1757093486.0,1757104409.0,1757096055.0,1757183650.0,merged,merged,False,8354.0,697487642,SwitchbackTech/compass,same,30,s1_intra,SwitchbackTech/compass#867#868
867,869,Copilot,Copilot,Copilot,Copilot,1757093486.0,1757104409.0,1757096078.0,1757097911.0,merged,merged,False,1833.0,697487642,SwitchbackTech/compass,same,31,s1_intra,SwitchbackTech/compass#867#869
924,950,Copilot,Copilot,Copilot,Copilot,1758169425.0,1758681595.0,1758569971.0,1758574347.0,closed_unmerged,merged,False,4376.0,697487642,SwitchbackTech/compass,same,46,s1_intra,SwitchbackTech/compass#924#950
970,1019,Copilot,Copilot,Copilot,Copilot,1758667299.0,1759633697.0,1759099420.0,1759101663.0,merged,merged,False,2243.0,697487642,SwitchbackTech/compass,same,71,s1_intra,SwitchbackTech/compass#970#1019
390,391,Copilot,Copilot,Copilot,Copilot,1749576262.0,1749587765.0,1749576331.0,1749577596.0,closed_unmerged,merged,False,1265.0,223700078,lostintangent/gistpad,same,0,s1_intra,lostintangent/gistpad#390#391
395,397,Copilot,Copilot,Copilot,Copilot,1749694059.0,1749695383.0,1749694116.0,1751902078.0,merged,closed_unmerged,False,1267.0,223700078,lostintangent/gistpad,same,4,s1_intra,lostintangent/gistpad#395#397
395,398,Copilot,Copilot,Copilot,Copilot,1749694059.0,1749695383.0,1749694152.0,1749746084.0,merged,merged,False,1231.0,223700078,lostintangent/gistpad,same,5,s1_intra,lostintangent/gistpad#395#398
396,398,Copilot,Copilot,Copilot,Copilot,1749694088.0,1749740753.0,1749694152.0,1749746084.0,merged,merged,False,46601.0,223700078,lostintangent/gistpad,same,7,s1_intra,lostintangent/gistpad#396#398
400,401,Copilot,Copilot,Copilot,Copilot,1749751758.0,1749753208.0,1749751786.0,1751900931.0,merged,closed_unmerged,False,1422.0,223700078,lostintangent/gistpad,same,13,s1_intra,lostintangent/gistpad#400#401
1249,1251,OpenAI_Codex,OpenAI_Codex,pavpanchekha,pavpanchekha,1749332179.0,1749486910.0,1749334488.0,1749415663.0,merged,merged,False,81175.0,13683952,herbie-fp/herbie,same,6,s1_intra,herbie-fp/herbie#1249#1251
1253,1257,OpenAI_Codex,OpenAI_Codex,pavpanchekha,pavpanchekha,1749337000.0,1749486881.0,1749415813.0,1749486769.0,closed_unmerged,merged,False,70956.0,13683952,herbie-fp/herbie,same,14,s1_intra,herbie-fp/herbie#1253#1257
1258,1270,OpenAI_Codex,OpenAI_Codex,pavpanchekha,pavpanchekha,1749416224.0,1749770863.0,1749695477.0,1749760732.0,closed_unmerged,merged,False,65255.0,13683952,herbie-fp/herbie,same,23,s1_intra,herbie-fp/herbie#1258#1270
1298,1299,OpenAI_Codex,OpenAI_Codex,pavpanchekha,pavpanchekha,1750379736.0,1750662121.0,1750381539.0,1750491719.0,merged,merged,False,110180.0,13683952,herbie-fp/herbie,same,38,s1_intra,herbie-fp/herbie#1298#1299
1322,1323,OpenAI_Codex,OpenAI_Codex,pavpanchekha,pavpanchekha,1753119938.0,1753201141.0,1753120087.0,1753201199.0,merged,merged,False,81054.0,13683952,herbie-fp/herbie,same,39,s1_intra,herbie-fp/herbie#1322#1323
1998,1999,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1744659454.0,1744723627.0,1744664176.0,1744665024.0,merged,merged,False,848.0,472313202,cornerstonejs/cornerstone3D,same,0,s1_intra,cornerstonejs/cornerstone3D#1998#1999
2012,2016,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1744817695.0,1745592800.0,1744819075.0,1744820488.0,closed_unmerged,merged,False,1413.0,472313202,cornerstonejs/cornerstone3D,same,1,s1_intra,cornerstonejs/cornerstone3D#2012#2016
219,221,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1751750093.0,1752590653.0,1751835084.0,1751836534.0,closed_unmerged,closed_unmerged,False,1450.0,846923721,bolna-ai/bolna,same,4,s1_intra,bolna-ai/bolna#219#221
219,226,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1751750093.0,1752590653.0,1752182181.0,1752182372.0,closed_unmerged,closed_unmerged,False,191.0,846923721,bolna-ai/bolna,same,5,s1_intra,bolna-ai/bolna#219#226
250,255,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1755780947.0,1756743070.0,1756641594.0,1756642690.0,closed_unmerged,merged,False,1096.0,846923721,bolna-ai/bolna,same,9,s1_intra,bolna-ai/bolna#250#255
252,255,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1756047216.0,1756827175.0,1756641594.0,1756642690.0,closed_unmerged,merged,False,1096.0,846923721,bolna-ai/bolna,same,14,s1_intra,bolna-ai/bolna#252#255
252,256,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1756047216.0,1756827175.0,1756644909.0,1756645726.0,closed_unmerged,merged,False,817.0,846923721,bolna-ai/bolna,same,15,s1_intra,bolna-ai/bolna#252#256
163,165,Copilot,Copilot,Copilot,Copilot,1756560864.0,1756578367.0,1756561457.0,1756596986.0,closed_unmerged,merged,False,16910.0,755724256,Netflix/bpftop,same,0,s1_intra,Netflix/bpftop#163#165
7,10,OpenAI_Codex,OpenAI_Codex,gavinuhma,gavinuhma,1749754313.0,1749841788.0,1749814147.0,1749816955.0,closed_unmerged,merged,False,2808.0,946251174,mcpgod/cli,same,2,s1_intra,mcpgod/cli#7#10
7,11,OpenAI_Codex,OpenAI_Codex,gavinuhma,gavinuhma,1749754313.0,1749841788.0,1749820594.0,1749821938.0,closed_unmerged,merged,False,1344.0,946251174,mcpgod/cli,same,3,s1_intra,mcpgod/cli#7#11
7,13,OpenAI_Codex,OpenAI_Codex,gavinuhma,gavinuhma,1749754313.0,1749841788.0,1749824870.0,1749825757.0,closed_unmerged,merged,False,887.0,946251174,mcpgod/cli,same,5,s1_intra,mcpgod/cli#7#13
7,14,OpenAI_Codex,OpenAI_Codex,gavinuhma,gavinuhma,1749754313.0,1749841788.0,1749836338.0,1749840409.0,closed_unmerged,merged,False,4071.0,946251174,mcpgod/cli,same,6,s1_intra,mcpgod/cli#7#14
12,13,OpenAI_Codex,OpenAI_Codex,gavinuhma,gavinuhma,1749824043.0,1749825781.0,1749824870.0,1749825757.0,merged,merged,False,887.0,946251174,mcpgod/cli,same,7,s1_intra,mcpgod/cli#12#13
116,117,OpenAI_Codex,OpenAI_Codex,mangiucugna,mangiucugna,1747561740.0,1747562516.0,1747561807.0,1747562535.0,merged,merged,False,709.0,688141049,mangiucugna/json_repair,same,0,s1_intra,mangiucugna/json_repair#116#117
116,118,OpenAI_Codex,OpenAI_Codex,mangiucugna,mangiucugna,1747561740.0,1747562516.0,1747561837.0,1747563189.0,merged,merged,False,679.0,688141049,mangiucugna/json_repair,same,1,s1_intra,mangiucugna/json_repair#116#118
117,118,OpenAI_Codex,OpenAI_Codex,mangiucugna,mangiucugna,1747561807.0,1747562535.0,1747561837.0,1747563189.0,merged,merged,False,698.0,688141049,mangiucugna/json_repair,same,3,s1_intra,mangiucugna/json_repair#117#118
117,119,OpenAI_Codex,OpenAI_Codex,mangiucugna,mangiucugna,1747561807.0,1747562535.0,1747561908.0,1747563291.0,merged,merged,False,627.0,688141049,mangiucugna/json_repair,same,4,s1_intra,mangiucugna/json_repair#117#119
118,119,OpenAI_Codex,OpenAI_Codex,mangiucugna,mangiucugna,1747561837.0,1747563189.0,1747561908.0,1747563291.0,merged,merged,False,1281.0,688141049,mangiucugna/json_repair,same,5,s1_intra,mangiucugna/json_repair#118#119
244,245,Copilot,Copilot,Copilot,Copilot,1760828020.0,1760902290.0,1760828039.0,1760903116.0,merged,merged,False,74251.0,2761912,majorsilence/My-FyiReporting,same,0,s1_intra,majorsilence/My-FyiReporting#244#245
79523,80002,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1747950499.0,1748970031.0,1748638989.0,1749142663.0,merged,merged,False,331042.0,70107786,vercel/next.js,same,0,s1_intra,vercel/next.js#79523#80002
80002,80178,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1748638989.0,1749142663.0,1749073168.0,1749079024.0,merged,closed_unmerged,False,5856.0,70107786,vercel/next.js,same,1,s1_intra,vercel/next.js#80002#80178
82513,82514,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1754824185.0,1755026607.0,1754824557.0,1755026636.0,closed_unmerged,closed_unmerged,False,202050.0,70107786,vercel/next.js,same,2,s1_intra,vercel/next.js#82513#82514
116,117,OpenAI_Codex,OpenAI_Codex,jinia91,jinia91,1749004089.0,1749089127.0,1749004403.0,1749089149.0,merged,merged,False,84724.0,424931881,jinia91/blog,same,0,s1_intra,jinia91/blog#116#117
668,670,Copilot,Copilot,Copilot,Copilot,1758413921.0,1758416365.0,1758414795.0,1758415686.0,merged,merged,False,891.0,4141506,crittermike/shortkeys,same,0,s1_intra,crittermike/shortkeys#668#670
131,133,OpenAI_Codex,OpenAI_Codex,kylebarron,kylebarron,1754595781.0,1754596547.0,1754596384.0,1754596608.0,merged,merged,False,163.0,704276948,kylebarron/geo-index,same,0,s1_intra,kylebarron/geo-index#131#133
2046,2047,OpenAI_Codex,OpenAI_Codex,gcarleo,gcarleo,1748264224.0,1748607751.0,1748267651.0,1748270898.0,closed_unmerged,closed_unmerged,False,3247.0,130741783,netket/netket,same,0,s1_intra,netket/netket#2046#2047
