prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index
5855,6042,Cursor,OpenAI_Codex,alorbach,rgerhards,1753179362.0,1756800850.0,1756324023.0,1758878836.0,closed_unmerged,closed_unmerged,True,476827.0,10458362,rsyslog/rsyslog,cross,274
5972,5978,Cursor,OpenAI_Codex,alorbach,rgerhards,1755527485.0,1756725768.0,1755541791.0,1756133697.0,merged,merged,True,591906.0,10458362,rsyslog/rsyslog,cross,411
163,344,Cursor,OpenAI_Codex,willccbb,willccbb,1753657872.0,1758587822.0,1758241401.0,1758254807.0,closed_unmerged,merged,True,13406.0,920603619,PrimeIntellect-ai/verifiers,cross,0
163,357,Cursor,OpenAI_Codex,willccbb,willccbb,1753657872.0,1758587822.0,1758498550.0,1758499272.0,closed_unmerged,merged,True,722.0,920603619,PrimeIntellect-ai/verifiers,cross,4
168,344,Cursor,OpenAI_Codex,willccbb,willccbb,1753723678.0,1758587835.0,1758241401.0,1758254807.0,closed_unmerged,merged,True,13406.0,920603619,PrimeIntellect-ai/verifiers,cross,6
168,357,Cursor,OpenAI_Codex,willccbb,willccbb,1753723678.0,1758587835.0,1758498550.0,1758499272.0,closed_unmerged,merged,True,722.0,920603619,PrimeIntellect-ai/verifiers,cross,10
168,359,Cursor,OpenAI_Codex,willccbb,willccbb,1753723678.0,1758587835.0,1758521170.0,1758521196.0,closed_unmerged,merged,True,26.0,920603619,PrimeIntellect-ai/verifiers,cross,11
2166,2380,OpenAI_Codex,Cursor,Copyxyzinc,mertunsall,1751159343.0,1757163677.0,1752075714.0,1752438364.0,closed_unmerged,closed_unmerged,True,362650.0,881458615,browser-use/browser-use,cross,16
2166,2533,OpenAI_Codex,Cursor,Copyxyzinc,mertunsall,1751159343.0,1757163677.0,1753371768.0,1753372028.0,closed_unmerged,closed_unmerged,True,260.0,881458615,browser-use/browser-use,cross,22
2166,2700,OpenAI_Codex,Cursor,Copyxyzinc,MagMueller,1751159343.0,1757163677.0,1755374737.0,1755375216.0,closed_unmerged,merged,True,479.0,881458615,browser-use/browser-use,cross,36
2166,2708,OpenAI_Codex,Cursor,Copyxyzinc,MagMueller,1751159343.0,1757163677.0,1755539983.0,1755562539.0,closed_unmerged,closed_unmerged,True,22556.0,881458615,browser-use/browser-use,cross,40
2166,2778,OpenAI_Codex,Cursor,Copyxyzinc,MagMueller,1751159343.0,1757163677.0,1756063816.0,1756923339.0,closed_unmerged,closed_unmerged,True,859523.0,881458615,browser-use/browser-use,cross,51
766,768,Cursor,OpenAI_Codex,EvanBoyle,EvanBoyle,1749796860.0,1749832509.0,1749797094.0,1749832450.0,merged,closed_unmerged,True,35356.0,899766976,gensx-inc/gensx,cross,0
893,894,Cursor,OpenAI_Codex,jmoseley,dereklegenzoff,1753116764.0,1753136691.0,1753119286.0,1753127752.0,merged,merged,True,8466.0,899766976,gensx-inc/gensx,cross,1
13751,13874,OpenAI_Codex,Cursor,ottenhoff,ottenhoff,1747578254.0,1750956414.0,1750893325.0,1751043880.0,closed_unmerged,merged,True,63089.0,28589709,sakaiproject/sakai,cross,0
13751,13875,OpenAI_Codex,Cursor,ottenhoff,ottenhoff,1747578254.0,1750956414.0,1750895204.0,1750964951.0,closed_unmerged,merged,True,61210.0,28589709,sakaiproject/sakai,cross,1
73,75,OpenAI_Codex,Cursor,malinosqui,malinosqui,1749142553.0,1749165804.0,1749165733.0,1749284120.0,closed_unmerged,merged,True,71.0,956679248,kodustech/kodus-ai,cross,0
74,75,OpenAI_Codex,Cursor,malinosqui,malinosqui,1749165498.0,1749165966.0,1749165733.0,1749284120.0,closed_unmerged,merged,True,233.0,956679248,kodustech/kodus-ai,cross,1
251,299,OpenAI_Codex,Cursor,sanjushahgupta,karakanb,1750090026.0,1753632580.0,1751991771.0,1751992758.0,closed_unmerged,merged,True,987.0,756594023,bruin-data/ingestr,cross,0
371,453,OpenAI_Codex,Cursor,pierrevalade,pierrevalade,1749068124.0,1750085526.0,1750023786.0,1750209889.0,closed_unmerged,closed_unmerged,True,61740.0,899127822,WorkflowAI/WorkflowAI,cross,1
410,510,OpenAI_Codex,Cursor,pierrevalade,pierrevalade,1749619044.0,1750867643.0,1750302904.0,1750315831.0,closed_unmerged,merged,True,12927.0,899127822,WorkflowAI/WorkflowAI,cross,29
431,460,OpenAI_Codex,Cursor,anyacherniss,pierrevalade,1749764304.0,1750170925.0,1750083527.0,1750173177.0,merged,merged,True,87398.0,899127822,WorkflowAI/WorkflowAI,cross,41
431,475,OpenAI_Codex,Cursor,anyacherniss,pierrevalade,1749764304.0,1750170925.0,1750112938.0,1750771307.0,merged,closed_unmerged,True,57987.0,899127822,WorkflowAI/WorkflowAI,cross,49
447,460,OpenAI_Codex,Cursor,anyacherniss,pierrevalade,1749831016.0,1750090712.0,1750083527.0,1750173177.0,merged,merged,True,7185.0,899127822,WorkflowAI/WorkflowAI,cross,70
39,42,OpenAI_Codex,Cursor,Sls0n,Sls0n,1750604499.0,1751743131.0,1751714867.0,1751714939.0,merged,merged,True,72.0,663834147,Sls0n/Prismify,cross,0
16,18,OpenAI_Codex,Cursor,acoyfellow,acoyfellow,1750253995.0,1754596609.0,1751333283.0,1751333300.0,closed_unmerged,merged,True,17.0,989324445,acoyfellow/UserDO,cross,0
17,18,OpenAI_Codex,Cursor,acoyfellow,acoyfellow,1751330654.0,1754596619.0,1751333283.0,1751333300.0,closed_unmerged,merged,True,17.0,989324445,acoyfellow/UserDO,cross,1
3664,3670,OpenAI_Codex,Cursor,samuelstroschein,samuelstroschein,1754667256.0,1757125047.0,1755028114.0,1755029991.0,closed_unmerged,closed_unmerged,True,1877.0,394757291,opral/monorepo,cross,0
386,387,Cursor,OpenAI_Codex,aldinokemal,aldinokemal,1754614946.0,1754636089.0,1754628394.0,1754631511.0,merged,merged,True,3117.0,457435290,aldinokemal/go-whatsapp-web-multidevice,cross,0
386,388,Cursor,OpenAI_Codex,aldinokemal,aldinokemal,1754614946.0,1754636089.0,1754628463.0,1754631583.0,merged,merged,True,3120.0,457435290,aldinokemal/go-whatsapp-web-multidevice,cross,1
386,389,Cursor,OpenAI_Codex,aldinokemal,aldinokemal,1754614946.0,1754636089.0,1754628485.0,1754631649.0,merged,merged,True,3164.0,457435290,aldinokemal/go-whatsapp-web-multidevice,cross,2
1539,1640,OpenAI_Codex,Cursor,nazreen,nazreen,1748614442.0,1755546027.0,1753903055.0,1753903730.0,merged,closed_unmerged,True,675.0,716778600,LayerZero-Labs/devtools,cross,0
2962,3183,OpenAI_Codex,Cursor,edeNFed,edeNFed,1749041618.0,1757782860.0,1752575477.0,1754334494.0,closed_unmerged,merged,True,1759017.0,501095512,odigos-io/odigos,cross,3
2962,3186,OpenAI_Codex,Cursor,edeNFed,RonFed,1749041618.0,1757782860.0,1752587525.0,1753599559.0,closed_unmerged,merged,True,1012034.0,501095512,odigos-io/odigos,cross,4
2962,3230,OpenAI_Codex,Cursor,edeNFed,edeNFed,1749041618.0,1757782860.0,1753548010.0,1757783415.0,closed_unmerged,closed_unmerged,True,4234850.0,501095512,odigos-io/odigos,cross,5
2997,3069,OpenAI_Codex,Cursor,edeNFed,edeNFed,1749591954.0,1757783998.0,1750766958.0,1750770864.0,closed_unmerged,merged,True,3906.0,501095512,odigos-io/odigos,cross,7
2997,3230,OpenAI_Codex,Cursor,edeNFed,edeNFed,1749591954.0,1757783998.0,1753548010.0,1757783415.0,closed_unmerged,closed_unmerged,True,4235405.0,501095512,odigos-io/odigos,cross,11
2840,2841,Cursor,OpenAI_Codex,calbera,calbera,1751914073.0,1756145653.0,1751916304.0,1751952334.0,merged,closed_unmerged,True,36030.0,752003386,berachain/beacon-kit,cross,0
3875,4046,OpenAI_Codex,Cursor,tomharmon,chitalian,1749088935.0,1752338703.0,1751694606.0,1754536772.0,merged,closed_unmerged,True,644097.0,595832198,Helicone/helicone,cross,0
